n,iters
1300,10169
1300,10253
1300,10328
1300,10249
1300,10387
1300,10293
1300,10269
1300,10392
1300,10461
1300,10326
1300,10207
1300,10292
1300,10286
1300,10327
1300,10197
1300,10287
1300,10236
1300,10287
1300,10158
1300,10278
1300,10458
1300,10340
1300,10212
1300,10252
1300,10313
1300,10309
1300,10359
1300,10262
1300,10294
1300,10408
1300,10236
1300,10307
1300,10382
1300,10220
1300,10276
1300,10251
1300,10268
1300,10163
1300,10255
1300,10251
1300,10206
1300,10343
1300,10204
1300,10255
1300,10305
1300,10214
1300,10302
1300,10406
1300,10252
1300,10271
1300,10335
1300,10224
1300,10239
1300,10328
1300,10186
1300,10206
1300,10277
1300,10580
1300,10426
1300,10240
1300,10336
1300,10400
1300,10368
1300,10202
1300,10304
1300,10502
1300,10388
1300,10247
1300,10361
1300,10382
1300,10201
1300,10261
1300,10303
1300,10324
1300,10243
1300,10401
1300,10340
1300,10182
1300,10316
1300,10330
1300,10253
1300,10256
1300,10349
1300,10249
1300,10304
1300,10382
1300,10307
1300,10400
1300,10359
1300,10331
1300,10251
1300,10190
1300,10250
1300,10301
1300,10380
1300,10420
1300,10482
1300,10339
1300,10373
1300,10366
1300,10178
1300,10264
1300,10403
1300,10293
1300,10278
1300,10369
1300,10316
1300,10414
1300,10392
1300,10416
1300,10276
1300,10235
1300,10422
1300,10258
1300,10219
1300,10321
1300,10167
1300,10248
1300,10263
1300,10374
1300,10391
1300,10340
1300,10248
1300,10327
1300,10365
1300,10373
1300,10280
1300,10335
1300,10420
1300,10322
1300,10327
1300,10441
1300,10339
1300,10345
1300,10257
1300,10208
1300,10274
1300,10261
1300,10227
1300,10329
1300,10164
1300,10250
1300,10229
1300,10300
1300,10434
1300,10251
1300,10182
1300,10155
1300,10204
1300,10185
1300,10360
1300,10407
1300,10218
1300,10142
1300,10264
1300,10345
1300,10489
1300,10404
1300,10288
1300,10109
1300,10169
1300,10322
1300,10327
1300,10428
1300,10350
1300,10293
1300,10384
1300,10413
1300,10366
1300,10361
1300,10494
1300,10244
1300,10268
1300,10272
1300,10331
1300,10214
1300,10385
1300,10234
1300,10273
1300,10286
1300,10344
1300,10340
1300,10355
1300,10298
1300,10325
1300,10181
1300,10264
1300,10323
1300,10287
1300,10285
1300,10306
1300,10359
1300,10424
1300,10280
1300,10255
1300,10183
1300,10247
1300,10215
1300,10150
1300,10286
1300,10319
1300,10242
1300,10274
1300,10270
1300,10181
1300,10297
1300,10287
1300,10323
1300,10476
1300,10251
1300,10276
1300,10398
1300,10377
1300,10269
1300,10177
1300,10218
1300,10290
1300,10466
1300,10379
1300,10333
1300,10340
1300,10296
1300,10176
1300,10283
1300,10249
1300,10406
1300,10186
1300,10314
1300,10204
1300,10301
1300,10228
1300,10336
1300,10219
1300,10251
1300,10220
1300,10181
1300,10208
1300,10345
1300,10144
1300,10289
1300,10182
1300,10251
1300,10364
1300,10395
1300,10385
1300,10414
1300,10345
1300,10359
1300,10331
1300,10238
1300,10349
1300,10235
1300,10354
1300,10200
1300,10310
1300,10201
1300,10200
1300,10290
1300,10203
1300,10081
1300,10207
1300,10138
1300,10257
1300,10300
1300,10325
1300,10455
1300,10267
1300,10209
1300,10224
1300,10209
1300,10275
1300,10277
1300,10184
1300,10347
1300,10353
1300,10307
1300,10354
1300,10394
1300,10270
1300,10194
1300,10354
1300,10390
1300,10305
1300,10318
1300,10164
1300,10456
1300,10258
1300,10286
1300,10239
1300,10303
1300,10350
1300,10191
1300,10430
1300,10298
1300,10276
1300,10209
1300,10149
1300,10131
1300,10132
1300,10268
1300,10289
1300,10275
1300,10342
1300,10288
1300,10394
1300,10353
1300,10283
1300,10267
1300,10356
1300,10338
1300,10297
1300,10288
1300,10285
1300,10325
1300,10201
1300,10419
1400,11122
1400,11128
1400,11112
1400,10933
1400,11123
1400,11253
1400,11120
1400,11203
1400,11063
1400,11034
1400,11054
1400,11068
1400,11057
1400,11095
1400,11233
1400,11108
1400,11044
1400,11245
1400,11062
1400,11082
1400,11071
1400,11200
1400,11285
1400,11036
1400,11132
1400,11136
1400,11103
1400,11207
1400,11093
1400,11131
1400,11135
1400,11180
1400,11014
1400,10981
1400,11133
1400,10995
1400,11032
1400,11133
1400,11057
1400,11075
1400,11289
1400,11204
1400,11116
1400,11000
1400,11143
1400,11044
1400,11110
1400,11288
1400,11171
1400,11197
1400,11167
1400,11051
1400,11083
1400,11231
1400,11163
1400,11213
1400,11189
1400,11117
1400,11058
1400,11194
1400,11175
1400,11144
1400,11052
1400,11142
1400,11073
1400,11062
1400,11070
1400,11187
1400,10926
1400,11093
1400,11045
1400,11151
1400,11153
1400,11089
1400,11068
1400,10987
1400,11132
1400,11096
1400,11159
1400,11191
1400,11098
1400,11193
1400,11017
1400,11096
1400,11138
1400,11091
1400,11203
1400,11106
1400,11170
1400,11071
1400,11118
1400,11048
1400,11149
1400,11038
1400,11126
1400,11241
1400,11187
1400,11064
1400,11060
1400,11133
1400,11075
1400,11263
1400,11056
1400,11032
1400,11146
1400,11014
1400,11198
1400,11010
1400,10908
1400,11184
1400,11000
1400,11093
1400,11054
1400,10967
1400,11169
1400,11024
1400,11184
1400,11109
1400,11185
1400,10981
1400,11182
1400,11182
1400,11124
1400,11150
1400,11164
1400,11117
1400,11095
1400,10936
1400,11065
1400,11108
1400,11019
1400,11166
1400,11094
1400,11005
1400,11136
1400,11042
1400,11135
1400,11136
1400,10966
1400,10951
1400,11072
1400,11014
1400,11152
1400,10979
1400,11203
1400,10931
1400,11015
1400,11066
1400,11240
1400,10961
1400,11041
1400,11004
1400,11059
1400,11059
1400,11030
1400,11126
1400,11113
1400,10992
1400,11145
1400,11067
1400,11125
1400,11102
1400,11100
1400,11090
1400,11004
1400,11158
1400,11139
1400,11155
1400,11125
1400,11051
1400,11072
1400,11256
1400,11246
1400,11096
1400,11116
1400,10848
1400,11200
1400,10976
1400,11103
1400,11080
1400,11134
1400,11173
1400,11136
1400,11008
1400,11186
1400,10907
1400,11010
1400,11102
1400,11125
1400,11010
1400,11159
1400,11149
1400,11155
1400,11049
1400,11039
1400,11079
1400,11034
1400,11105
1400,10995
1400,11224
1400,11036
1400,11114
1400,11045
1400,11156
1400,11215
1400,11021
1400,11130
1400,11117
1400,11041
1400,11240
1400,10916
1400,11138
1400,11026
1400,11023
1400,11041
1400,11134
1400,11301
1400,11176
1400,11029
1400,11013
1400,10943
1400,11086
1400,11320
1400,11271
1400,11066
1400,11094
1400,11155
1400,11020
1400,11192
1400,11130
1400,11165
1400,11101
1400,11047
1400,11184
1400,10995
1400,11254
1400,11005
1400,11235
1400,11218
1400,11228
1400,11120
1400,11003
1400,11060
1400,11198
1400,11084
1400,11226
1400,11091
1400,11075
1400,11088
1400,10998
1400,11045
1400,11060
1400,11124
1400,11223
1400,11090
1400,11057
1400,11038
1400,11229
1400,11178
1400,11109
1400,10960
1400,11253
1400,11097
1400,11168
1400,11160
1400,11150
1400,10898
1400,10848
1400,11186
1400,11114
1400,11040
1400,11163
1400,11158
1400,11118
1400,11108
1400,11078
1400,11131
1400,11050
1400,10983
1400,11120
1400,11154
1400,11042
1400,11025
1400,11098
1400,11157
1400,10984
1400,11226
1400,11007
1400,11106
1400,11130
1400,11289
1400,11175
1400,11155
1400,11076
1400,11088
1400,11175
1400,11122
1400,11122
1400,11095
1400,11159
1400,10895
1400,11098
1400,11115
1400,11120
1400,11172
1400,11197
1400,10970
1400,11064
1400,11128
1400,11188
1400,10987
1400,11070
1400,11067
1400,10952
1400,11097
1400,10969
1400,11237
1400,11141
1400,11118
1400,11078
1400,11184
1400,11073
1400,11014
1400,11053
1400,11008
1400,11086
1400,11171
1400,11110
1400,11116
1400,11174
1400,11170
1400,11113
1400,11177
1400,11145
1400,10908
1400,11110
1400,11193
1400,11096
1400,11077
1400,11101
1400,11244
1400,11159
1400,11069
1400,11100
1400,11057
1400,11151
1400,11103
1400,11186
1400,11089
1400,11124
1400,11218
1400,11019
1400,10983
1400,11019
1400,11045
1400,11119
1400,11103
1400,11053
1400,10968
1400,11157
1400,10986
1400,11067
1400,11042
1400,11059
1400,10977
1400,11066
1400,11072
1400,11133
1400,11090
1400,11152
1400,11154
1400,11271
1400,11039
1400,11040
1400,11122
1400,11095
1400,11097
1400,11027
1400,11162
1400,11097
1400,11068
1400,11005
1400,11036
1400,11193
1400,11100
1400,11057
1400,11080
1400,11207
1400,11111
1400,11108
1400,11187
1400,11176
1400,11025
1400,11183
1400,11082
1400,11125
1400,11166
1400,11072
1400,11178
1400,11056
1400,11008
1400,10989
1400,11067
1400,11173
1400,11058
1400,11187
1400,11052
1400,11022
1400,11166
1400,11128
1400,11261
1400,11095
1400,11128
1400,11024
1400,11092
1400,11139
1400,11033
1400,11153
1400,11131
1400,11282
1400,11205
1400,11232
1400,11099
1400,11009
1400,11067
1400,11262
1400,11191
1400,11113
1400,11099
1400,11135
1400,11083
1400,11191
1400,11159
1400,11094
1400,11027
1400,11013
1400,11205
1400,11055
1400,11015
1400,11277
1400,11098
1400,11123
1400,10937
1400,11166
1400,10944
1400,10995
1400,11142
1400,10963
1400,11157
1400,11078
1400,10943
1400,11205
1400,11125
1400,11148
1400,11095
1400,11074
1400,11023
1400,11035
1400,10975
1400,11083
1400,11135
1400,11093
1400,10982
1400,11132
1400,11155
1400,11001
1400,11133
1400,11094
1400,11117
1400,11036
1400,11130
1400,11324
1400,11036
1400,11043
1400,11208
1400,11163
1400,11084
1400,11127
1400,11214
1400,11066
1400,11111
1400,10985
1400,11039
1400,11176
1400,11038
1400,11075
1400,11174
1400,11042
1400,11042
1400,11156
1400,11293
1400,11204
1400,10927
1400,11137
1400,11161
1400,11128
1400,11088
1400,11160
1400,11144
1400,11243
1500,11922
1500,11752
1500,11945
1500,11870
1500,11870
1500,11900
1500,11964
1500,11867
1500,11889
1500,11958
1500,11967
1500,11906
1500,11850
1500,11983
1500,11838
1500,11960
1500,11701
1500,11899
1500,11662
1500,11957
1500,11718
1500,11950
1500,11830
1500,11917
1500,11962
1500,11828
1500,12065
1500,11960
1500,11725
1500,11703
1500,11851
1500,11833
1500,11910
1500,11823
1500,11786
1500,11855
1500,11863
1500,11865
1500,11946
1500,11885
1500,11924
1500,11932
1500,11713
1500,11784
1500,11808
1500,11942
1500,11839
1500,11717
1500,11923
1500,11764
1500,11908
1500,11789
1500,11889
1500,11933
1500,11809
1500,11806
1500,11833
1500,11979
1500,11943
1500,11627
1500,11831
1500,11794
1500,11870
1500,11931
1500,11905
1500,11922
1500,11959
1500,11933
1500,11892
1500,11944
1500,11842
1500,11846
1500,11855
1500,11818
1500,11839
1500,11961
1500,12023
1500,11795
1500,11886
1500,11897
1500,11860
1500,11964
1500,11850
1500,12158
1500,12101
1500,11793
1500,11826
1500,11877
1500,11797
1500,11939
1500,11838
1500,11961
1500,11892
1500,11854
1500,11799
1500,11792
1500,11879
1500,11820
1500,11989
1500,11885
1500,11716
1500,11852
1500,11932
1500,11784
1500,11720
1500,11819
1500,11916
1500,11871
1500,11861
1500,11862
1500,11993
1500,11829
1500,11746
1500,11685
1500,11751
1500,11747
1500,11691
1500,11801
1500,11794
1500,11960
1500,11890
1500,11829
1500,11842
1500,11791
1500,11905
1500,11760
1500,11751
1500,11728
1500,11755
1500,11770
1500,11867
1500,11867
1500,11934
1500,11839
1500,11822
1500,11880
1500,11944
1500,11904
1500,11802
1500,11853
1500,11840
1500,11919
1500,11840
1500,11758
1500,11910
1500,11758
1500,11837
1500,11789
1500,11909
1500,11984
1500,11735
1500,11816
1500,11758
1500,11958
1500,11913
1500,11848
1500,11971
1500,11956
1500,11910
1500,11961
1500,11794
1500,11779
1500,11725
1500,11968
1500,11829
1500,11780
1500,11799
1500,11886
1500,11719
1500,11856
1500,11621
1500,11850
1500,11899
1500,11899
1500,11899
1500,11984
1500,11908
1500,11806
1500,12019
1500,11817
1500,11781
1500,11909
1500,11962
1500,11869
1500,11751
1500,12005
1500,12030
1500,11923
1500,11835
1500,11792
1500,11720
1500,11740
1500,11931
1500,11726
1500,11946
1500,11820
1500,11763
1500,11831
1500,11802
1500,11953
1500,11883
1500,11870
1500,11922
1500,11745
1500,11930
1500,11882
1500,11776
1500,11818
1500,11878
1500,11897
1500,11932
1500,11935
1500,11827
1500,11799
1500,11725
1500,11895
1500,11849
1500,11666
1500,11835
1500,11911
1500,11722
1500,11791
1500,11970
1500,11775
1500,11901
1500,11862
1500,11883
1500,11798
1500,11828
1500,11789
1500,11843
1500,11853
1500,11816
1500,11832
1500,11941
1500,11764
1500,11906
1500,11875
1500,11646
1500,11857
1500,11775
1500,11806
1500,11838
1500,12022
1500,11847
1500,11897
1500,11838
1500,11920
1500,11731
1500,11814
1500,11869
1500,11798
1500,11876
1500,11763
1500,11779
1500,11799
1500,11872
1500,11945
1500,11780
1500,11964
1500,11891
1500,11819
1500,11856
1500,11822
1500,12012
1500,11906
1500,11909
1500,11881
1500,11951
1500,11944
1500,11907
1500,11900
1500,11773
1500,11946
1500,11787
1500,12014
1500,11842
1500,11750
1500,11761
1500,11822
1500,11885
1500,11964
1500,11708
1500,11834
1500,11897
1500,11918
1500,11903
1500,11892
1500,11875
1500,11752
1500,11849
1500,11806
1500,11877
1500,11878
1500,11954
1500,11921
1500,11674
1500,11755
1500,11832
1500,11926
1500,11967
1500,11863
1500,11846
1500,11936
1500,11906
1500,11986
1500,11917
1500,11860
1500,11842
1500,11693
1500,11788
1500,12058
1500,12024
1500,11886
1500,11878
1500,11889
1500,11782
1500,11800
1500,11967
1500,11908
1500,11759
1500,11904
1500,11985
1500,11936
1500,11821
1500,11598
1500,11991
1500,11873
1500,11919
1500,11920
1500,12166
1500,11932
1500,11678
1500,11840
1500,11878
1500,12118
1500,11933
1500,11781
1500,11763
1500,11726
1500,11854
1500,11788
1500,11995
1500,11891
1500,11821
1500,11761
1500,11826
1500,11931
1500,11910
1500,11781
1500,12012
1500,11813
1500,11796
1500,11850
1500,11961
1500,11834
1500,11808
1500,11893
1500,11881
1500,11891
1500,11822
1500,11765
1500,11736
1500,11834
1500,11908
1500,11948
1500,11848
1500,11926
1500,11894
1500,11676
1500,11637
1500,11680
1500,11881
1500,11795
1500,11809
1500,11893
1500,11856
1500,11837
1500,11847
1500,11944
1500,11902
1500,11971
1500,12039
1500,11937
1500,11716
1500,11881
1500,11899
1500,11886
1500,11814
1500,11956
1500,11934
1500,11713
1500,12026
1500,12043
1500,11881
1500,11836
1500,11985
1500,11987
1500,11801
1500,11802
1500,11740
1500,11836
1500,11946
1500,11702
1500,11895
1500,11930
1500,11712
1500,11698
1500,11771
1500,11977
1500,11748
1500,11853
1500,11764
1500,11847
1500,11935
1500,11612
1500,11906
1500,11944
1500,11866
1500,11983
1500,11901
1500,11952
1500,11877
1500,11858
1500,11895
1500,11928
1500,11840
1500,11908
1500,11761
1500,11845
1500,11892
1500,12040
1500,11927
1500,11926
1500,11673
1500,11851
1500,11883
1500,11772
1500,12047
1500,11928
1500,11830
1500,11834
1500,11944
1500,11913
1500,11851
1500,11895
1500,11789
1500,11822
1500,11952
1500,11888
1500,11978
1500,11930
1500,11773
1500,11727
1500,11782
1500,11840
1500,11973
1500,11747
1500,12061
1500,11987
1500,11743
1500,11934
1500,12034
1500,11760
1500,11886
1500,11837
1500,11984
1500,11886
1500,12152
1500,11967
1500,11804
1500,11848
1500,11895
1500,11859
1500,11749
1500,11824
1500,11764
1500,11818
1500,11899
1500,12020
1500,11702
1500,12015
1500,11895
1500,11770
1500,11758
1500,11773
1500,11881
1500,11836
1500,11860
1500,11936
1500,11827
1500,11874
1500,11840
1500,11937
1500,11786
1500,11752
1500,11858
1500,11832
1500,11888
1500,11846
1600,12732
1600,12544
1600,12627
1600,12651
1600,12505
1600,12621
1600,12526
1600,12547
1600,12740
1600,12635
1600,12798
1600,12643
1600,12662
1600,12719
1600,12654
1600,12648
1600,12652
1600,12629
1600,12623
1600,12723
1600,12742
1600,12597
1600,12505
1600,12550
1600,12599
1600,12664
1600,12810
1600,12640
1600,12538
1600,12681
1600,12751
1600,12691
1600,12660
1600,12596
1600,12541
1600,12592
1600,12634
1600,12835
1600,12451
1600,12724
1600,12641
1600,12757
1600,12770
1600,12545
1600,12754
1600,12594
1600,12777
1600,12634
1600,12573
1600,12594
1600,12663
1600,12796
1600,12647
1600,12828
1600,12628
1600,12622
1600,12507
1600,12730
1600,12527
1600,12687
1600,12580
1600,12630
1600,12772
1600,12540
1600,12684
1600,12668
1600,12508
1600,12718
1600,12826
1600,12737
1600,12558
1600,12554
1600,12549
1600,12593
1600,12627
1600,12709
1600,12609
1600,12648
1600,12685
1600,12561
1600,12679
1600,12591
1600,12591
1600,12560
1600,12721
1600,12686
1600,12621
1600,12684
1600,12592
1600,12815
1600,12506
1600,12575
1600,12604
1600,12639
1600,12584
1600,12731
1600,12628
1600,12586
1600,12585
1600,12694
1600,12707
1600,12589
1600,12635
1600,12590
1600,12669
1600,12757
1600,12776
1600,12572
1600,12433
1600,12741
1600,12614
1600,12713
1600,12615
1600,12603
1600,12559
1600,12683
1600,12541
1600,12534
1600,12687
1600,12549
1600,12832
1600,12639
1600,12620
1600,12574
1600,12676
1600,12681
1600,12520
1600,12594
1600,12740
1600,12625
1600,12683
1600,12632
1600,12578
1600,12711
1600,12467
1600,12646
1600,12427
1600,12570
1600,12525
1600,12769
1600,12529
1600,12596
1600,12607
1600,12599
1600,12637
1600,12622
1600,12649
1600,12597
1600,12581
1600,12730
1600,12565
1600,12637
1600,12611
1600,12772
1600,12764
1600,12560
1600,12655
1600,12502
1600,12505
1600,12558
1600,12731
1600,12403
1600,12589
1600,12599
1600,12435
1600,12694
1600,12651
1600,12705
1600,12625
1600,12576
1600,12686
1600,12704
1600,12699
1600,12632
1600,12622
1600,12497
1600,12503
1600,12618
1600,12612
1600,12485
1600,12648
1600,12619
1600,12717
1600,12625
1600,12724
1600,12617
1600,12664
1600,12575
1600,12758
1600,12820
1600,12506
1600,12539
1600,12747
1600,12557
1600,12542
1600,12718
1600,12658
1600,12619
1600,12490
1600,12534
1600,12535
1600,12655
1600,12777
1600,12726
1600,12644
1600,12652
1600,12679
1600,12608
1600,12617
1600,12573
1600,12710
1600,12787
1600,12692
1600,12598
1600,12709
1600,12620
1600,12654
1600,12551
1600,12702
1600,12518
1600,12582
1600,12798
1600,12512
1600,12566
1600,12527
1600,12709
1600,12552
1600,12427
1600,12556
1600,12642
1600,12652
1600,12647
1600,12635
1600,12652
1600,12534
1600,12614
1600,12500
1600,12718
1600,12662
1600,12705
1600,12695
1600,12648
1600,12619
1600,12721
1600,12523
1600,12795
1600,12581
1600,12462
1600,12683
1600,12674
1600,12574
1600,12806
1600,12642
1600,12426
1600,12495
1600,12802
1600,12806
1600,12636
1600,12859
1600,12734
1600,12645
1600,12498
1600,12541
1600,12635
1600,12743
1600,12782
1600,12670
1600,12581
1600,12721
1600,12722
1600,12762
1600,12672
1600,12665
1600,12569
1600,12690
1600,12807
1600,12648
1600,12579
1600,12544
1600,12689
1600,12788
1600,12709
1600,12600
1600,12628
1600,12627
1600,12472
1600,12636
1600,12559
1600,12651
1600,12644
1600,12581
1600,12618
1600,12716
1600,12768
1600,12547
1600,12663
1600,12634
1600,12578
1600,12562
1600,12728
1600,12551
1600,12752
1600,12602
1600,12635
1600,12507
1600,12618
1600,12573
1600,12482
1600,12768
1600,12820
1600,12568
1600,12697
1600,12619
1600,12645
1600,12653
1600,12617
1600,12607
1600,12745
1600,12718
1600,12424
1600,12695
1600,12646
1600,12706
1600,12584
1600,12605
1600,12669
1600,12609
1600,12681
1600,12729
1600,12460
1600,12453
1600,12612
1600,12572
1600,12673
1600,12587
1600,12403
1600,12491
1600,12658
1600,12557
1600,12521
1600,12468
1600,12794
1600,12635
1600,12710
1600,12744
1600,12649
1600,12500
1600,12669
1600,12736
1600,12665
1600,12543
1600,12690
1600,12543
1600,12623
1600,12512
1600,12599
1600,12598
1600,12731
1600,12659
1600,12805
1600,12753
1600,12670
1600,12679
1600,12764
1600,12568
1600,12736
1600,12718
1600,12783
1600,12603
1600,12532
1600,12576
1600,12492
1600,12639
1600,12709
1600,12681
1600,12844
1600,12597
1600,12677
1600,12576
1600,12692
1600,12713
1600,12821
1600,12571
1600,12694
1600,12792
1600,12668
1600,12681
1600,12572
1600,12726
1600,12511
1600,12624
1600,12770
1600,12651
1600,12609
1600,12603
1600,12720
1600,12730
1600,12674
1600,12562
1600,12614
1600,12623
1600,12699
1600,12467
1600,12669
1600,12592
1600,12643
1600,12509
1600,12512
1600,12746
1600,12609
1600,12621
1600,12751
1600,12725
1600,12617
1600,12618
1600,12764
1600,12535
1600,12839
1600,12532
1600,12638
1600,12471
1600,12447
1600,12537
1600,12583
1600,12569
1600,12677
1600,12703
1600,12524
1600,12823
1600,12601
1600,12577
1600,12611
1600,12616
1600,12626
1600,12667
1600,12618
1600,12561
1600,12527
1600,12631
1600,12541
1600,12622
1600,12658
1600,12735
1600,12543
1600,12540
1600,12586
1600,12693
1600,12677
1600,12629
1600,12542
1600,12701
1600,12465
1600,12544
1600,12619
1600,12738
1600,12802
1600,12479
1600,12693
1600,12746
1600,12687
1600,12584
1600,12606
1600,12837
1600,12716
1600,12720
1600,12854
1600,12720
1600,12517
1600,12688
1600,12741
1600,12673
1600,12636
1600,12713
1600,12692
1600,12712
1600,12603
1600,12674
1600,12766
1600,12678
1600,12762
1600,12628
1600,12672
1600,12745
1600,12719
1600,12586
1600,12574
1600,12760
1600,12778
1600,12622
1600,12612
1600,12688
1600,12754
1600,12679
1600,12664
1600,12703
1600,12668
1600,12390
1600,12526
1600,12542
1600,12716
1700,13412
1700,13400
1700,13408
1700,13290
1700,13228
1700,13334
1700,13352
1700,13409
1700,13409
1700,13385
1700,13370
1700,13420
1700,13357
1700,13476
1700,13347
1700,13314
1700,13330
1700,13484
1700,13528
1700,13628
1700,13377
1700,13452
1700,13441
1700,13372
1700,13390
1700,13426
1700,13430
1700,13516
1700,13383
1700,13293
1700,13427
1700,13322
1700,13325
1700,13292
1700,13428
1700,13449
1700,13235
1700,13527
1700,13388
1700,13193
1700,13448
1700,13445
1700,13407
1700,13446
1700,13493
1700,13366
1700,13507
1700,13448
1700,13506
1700,13456
1700,13457
1700,13271
1700,13591
1700,13305
1700,13365
1700,13340
1700,13368
1700,13199
1700,13386
1700,13440
1700,13486
1700,13535
1700,13474
1700,13441
1700,13390
1700,13419
1700,13398
1700,13431
1700,13403
1700,13612
1700,13395
1700,13440
1700,13533
1700,13535
1700,13548
1700,13320
1700,13576
1700,13525
1700,13346
1700,13394
1700,13418
1700,13490
1700,13438
1700,13483
1700,13359
1700,13146
1700,13305
1700,13305
1700,13383
1700,13392
1700,13435
1700,13325
1700,13234
1700,13471
1700,13388
1700,13324
1700,13211
1700,13535
1700,13333
1700,13348
1700,13426
1700,13480
1700,13564
1700,13440
1700,13354
1700,13223
1700,13400
1700,13326
1700,13471
1700,13336
1700,13324
1700,13473
1700,13333
1700,13331
1700,13541
1700,13420
1700,13393
1700,13442
1700,13484
1700,13483
1700,13405
1700,13396
1700,13429
1700,13349
1700,13383
1700,13560
1700,13588
1700,13431
1700,13428
1700,13356
1700,13267
1700,13406
1700,13425
1700,13448
1700,13529
1700,13427
1700,13405
1700,13458
1700,13256
1700,13559
1700,13294
1700,13504
1700,13404
1700,13332
1700,13400
1700,13496
1700,13459
1700,13346
1700,13454
1700,13510
1700,13515
1700,13376
1700,13463
1700,13296
1700,13357
1700,13448
1700,13363
1700,13450
1700,13539
1700,13571
1700,13555
1700,13329
1700,13444
1700,13336
1700,13350
1700,13252
1700,13375
1700,13339
1700,13482
1700,13402
1700,13278
1700,13302
1700,13424
1700,13478
1700,13476
1700,13529
1700,13379
1700,13355
1700,13331
1700,13497
1700,13521
1700,13568
1700,13485
1700,13400
1700,13409
1700,13502
1700,13404
1700,13500
1700,13505
1700,13459
1700,13499
1700,13393
1700,13627
1700,13458
1700,13384
1700,13446
1700,13449
1700,13246
1700,13424
1700,13295
1700,13361
1700,13394
1700,13500
1700,13510
1700,13475
1700,13484
1700,13365
1700,13357
1700,13535
1700,13411
1700,13286
1700,13445
1700,13488
1700,13444
1700,13522
1700,13429
1700,13544
1700,13373
1700,13557
1700,13470
1700,13321
1700,13480
1700,13510
1700,13484
1700,13619
1700,13457
1700,13394
1700,13504
1700,13314
1700,13512
1700,13204
1700,13398
1700,13392
1700,13413
1700,13426
1700,13444
1700,13415
1700,13455
1700,13437
1700,13347
1700,13367
1700,13528
1700,13467
1700,13543
1700,13385
1700,13229
1700,13702
1700,13410
1700,13406
1700,13377
1700,13428
1700,13372
1700,13347
1700,13436
1700,13353
1700,13395
1700,13349
1700,13329
1700,13355
1700,13421
1700,13419
1700,13341
1700,13495
1700,13439
1700,13495
1700,13461
1700,13422
1700,13332
1700,13521
1700,13329
1700,13256
1700,13492
1700,13508
1700,13470
1700,13374
1700,13531
1700,13386
1700,13451
1700,13370
1700,13357
1700,13380
1700,13317
1700,13343
1700,13542
1700,13619
1700,13410
1700,13539
1700,13518
1700,13435
1700,13338
1700,13416
1700,13581
1700,13436
1700,13410
1700,13397
1700,13415
1700,13493
1700,13464
1700,13459
1700,13413
1700,13522
1700,13585
1700,13445
1700,13387
1700,13381
1700,13249
1700,13307
1700,13523
1700,13377
1700,13441
1700,13419
1700,13373
1700,13403
1700,13317
1700,13357
1700,13247
1700,13357
1700,13475
1700,13174
1700,13428
1700,13376
1700,13513
1700,13430
1700,13373
1700,13553
1700,13427
1700,13366
1700,13454
1700,13387
1700,13398
1700,13457
1700,13353
1700,13449
1700,13338
1700,13287
1700,13251
1700,13284
1700,13454
1700,13355
1700,13366
1700,13709
1700,13425
1700,13404
1700,13223
1700,13389
1700,13445
1700,13473
1700,13201
1700,13421
1700,13300
1700,13375
1700,13602
1700,13449
1700,13320
1700,13476
1700,13484
1700,13454
1700,13403
1700,13451
1700,13558
1700,13450
1700,13399
1700,13390
1700,13347
1700,13333
1700,13257
1700,13420
1700,13367
1700,13357
1700,13355
1700,13366
1700,13469
1700,13270
1700,13325
1700,13506
1700,13407
1700,13574
1700,13311
1700,13458
1700,13360
1700,13535
1700,13361
1700,13423
1700,13501
1700,13393
1700,13511
1700,13636
1700,13451
1700,13370
1700,13477
1700,13227
1700,13486
1700,13409
1700,13390
1700,13408
1700,13361
1700,13425
1700,13289
1700,13455
1700,13353
1700,13255
1700,13286
1700,13412
1700,13482
1700,13350
1700,13240
1700,13548
1700,13398
1700,13298
1700,13398
1700,13401
1700,13372
1700,13388
1700,13348
1700,13468
1700,13416
1700,13498
1700,13588
1700,13420
1700,13380
1700,13406
1700,13463
1700,13420
1700,13585
1700,13448
1700,13430
1700,13529
1700,13265
1700,13291
1700,13460
1700,13308
1700,13415
1700,13680
1700,13522
1700,13395
1700,13444
1700,13364
1700,13282
1700,13594
1700,13405
1700,13447
1700,13280
1700,13350
1700,13382
1700,13396
1700,13452
1700,13423
1700,13371
1700,13583
1700,13234
1700,13385
1700,13429
1700,13371
1700,13555
1700,13330
1700,13456
1700,13362
1700,13384
1700,13599
1700,13447
1700,13345
1700,13473
1700,13497
1700,13520
1700,13400
1700,13390
1700,13483
1700,13407
1700,13481
1700,13373
1700,13464
1700,13417
1700,13419
1700,13287
1700,13322
1700,13369
1700,13562
1700,13463
1700,13360
1700,13476
1700,13464
1700,13533
1700,13348
1700,13355
1700,13180
1700,13544
1700,13371
1700,13455
1700,13572
1700,13381
1700,13453
1700,13424
1700,13355
1700,13317
1700,13367
1700,13417
1700,13394
1700,13427
1700,13339
1700,13431
1800,14216
1800,14083
1800,14205
1800,14015
1800,14302
1800,14171
1800,14145
1800,14087
1800,14188
1800,14193
1800,14197
1800,14100
1800,14257
1800,14116
1800,14185
1800,14228
