n,iters
1300,13931
1300,13705
1300,13830
1300,13851
1300,14057
1300,13854
1300,13919
1300,13798
1300,13965
1300,13692
1300,13978
1300,13816
1300,13986
1300,13774
1300,13744
1300,13871
1300,13853
1300,14038
1300,14045
1300,14076
1300,13963
1300,13931
1300,13845
1300,13990
1300,13949
1300,13954
1300,13859
1300,13992
1300,13904
1300,13733
1300,13878
1300,13914
1300,13894
1300,13982
1300,13721
1300,13752
1300,13766
1300,13890
1300,13996
1300,13855
1300,13932
1300,13792
1300,13879
1300,13797
1300,13882
1300,13601
1300,13878
1300,13862
1300,13975
1300,13928
1300,13643
1300,13806
1300,13696
1300,13760
1300,13843
1300,13808
1300,13949
1300,13994
1300,13791
1300,13831
1300,13785
1300,13897
1300,13760
1300,13970
1300,13952
1300,13960
1300,13921
1300,13711
1300,13986
1300,13859
1300,13779
1300,13889
1300,13857
1300,13656
1300,13775
1300,13816
1300,13914
1300,13873
1300,13928
1300,13898
1300,13683
1300,13806
1300,13815
1300,13704
1300,13714
1300,13840
1300,14028
1300,13828
1300,13837
1300,13698
1300,14055
1300,14003
1300,13816
1300,13906
1300,13810
1300,13820
1300,14082
1300,13947
1300,14158
1300,13873
1300,13903
1300,13988
1300,13903
1300,13710
1300,13953
1300,13886
1300,13966
1300,13942
1300,14055
1300,13932
1300,13744
1300,14089
1300,13677
1300,13961
1300,13937
1300,13911
1300,13761
1300,13903
1300,13681
1300,13920
1300,13994
1300,13838
1300,13784
1300,13774
1300,13886
1300,13949
1300,13734
1300,14022
1300,13743
1300,13997
1300,14077
1300,14043
1300,13768
1300,13884
1300,13907
1300,14022
1300,13818
1300,13979
1300,13934
1300,13994
1300,14016
1300,13840
1300,13681
1300,13847
1300,14043
1300,14026
1300,13755
1300,13984
1300,13721
1300,14085
1300,14033
1300,13893
1300,13894
1300,13978
1300,14002
1300,13832
1300,14098
1300,13853
1300,13679
1300,13948
1300,13979
1300,13885
1300,13760
1300,13985
1300,13928
1300,13809
1300,13870
1300,14070
1300,13870
1300,13730
1300,13937
1300,13945
1300,14055
1300,13933
1300,14031
1300,13621
1300,13864
1300,13949
1300,13883
1300,14019
1300,13715
1300,13994
1300,14104
1300,14120
1300,13981
1300,13744
1300,14011
1300,13895
1300,13960
1300,13922
1300,14019
1300,13973
1300,14002
1300,13853
1300,14036
1300,14079
1300,13792
1300,13845
1300,13781
1300,13939
1300,13897
1300,13883
1300,13920
1300,13903
1300,13858
1300,13930
1300,13969
1300,13881
1300,13751
1300,13923
1300,13903
1300,13868
1300,13984
1300,13642
1300,13930
1300,13885
1300,13827
1300,13820
1300,13708
1300,13989
1300,13899
1300,13906
1300,14015
1300,14084
1300,13764
1300,13963
1300,13772
1300,13868
1300,13967
1300,14023
1300,13738
1300,13813
1300,13958
1300,13985
1300,13845
1300,13772
1400,14703
1400,14615
1400,14699
1400,14859
1400,14669
1400,14851
1400,14935
1400,14700
1400,14757
1400,14685
1400,14787
1400,14750
1400,14889
1400,14869
1400,14757
1400,14816
1400,14525
1400,14817
1400,14709
1400,14960
1400,14863
1400,14708
1400,14890
1400,14720
1400,14669
1400,14787
1400,14559
1400,14719
1400,14798
1400,14654
1400,14746
1400,14673
1400,14656
1400,14906
1400,14826
1400,14676
1400,14796
1400,14783
1400,14653
1400,14824
1400,14843
1400,14706
1400,14714
1400,14893
1400,14805
1400,14669
1400,14947
1400,14607
1400,14673
1400,14647
1400,14774
1400,14903
1400,14836
1400,14900
1400,15102
1400,14730
1400,14681
1400,14736
1400,14817
1400,14872
1400,14726
1400,14699
1400,14878
1400,14799
1400,14615
1400,14739
1400,14889
1400,14860
1400,14765
1400,14917
1400,14721
1400,14654
1400,14907
1400,14715
1400,14835
1400,14794
1400,14812
1400,14599
1400,14884
1400,14763
1400,14826
1400,14798
1400,14939
1400,14738
1400,14977
1400,14794
1400,14696
1400,14885
1400,14838
1400,14755
1400,14621
1400,14727
1400,14898
1400,14991
1400,14649
1400,14847
1400,14809
1400,14973
1400,14788
1400,14730
1400,14670
1400,14718
1400,14671
1400,14768
1400,14773
1400,14738
1400,14789
1400,14792
1400,14946
1400,14931
1400,14674
1400,14798
1400,14729
1400,14751
1400,14969
1400,14434
1400,14886
1400,14669
1400,14886
1400,14645
1400,14746
1400,14807
1400,14786
1400,14812
1400,14943
1400,14730
1400,14782
1400,14803
1400,14819
1400,14785
1400,14655
1400,14668
1400,14557
1400,14836
1400,14870
1400,14950
1400,14878
1400,14703
1400,14891
1400,14794
1400,14724
1400,15018
1400,14712
1400,14774
1400,14764
1400,14825
1400,14742
1400,14668
1400,14783
1400,14922
1400,14753
1400,14879
1400,14892
1400,14604
1400,14561
1400,14755
1400,14939
1400,14807
1400,14350
1400,14956
1400,14944
1400,14717
1400,14642
1400,14551
1400,14695
1400,14777
1400,14752
1400,14686
1400,15025
1400,14914
1400,14748
1400,14759
1400,14979
1400,14891
1400,14802
1400,14775
1400,15104
1400,14798
1400,14657
1400,14622
1400,14852
1400,14823
1400,14736
1400,14824
1400,14906
1400,14817
1400,14860
1400,14757
1400,14754
1400,14676
1400,14813
1400,14664
1400,14906
1400,14500
1400,14849
1400,14763
1400,14702
1400,14636
1400,14670
1400,14704
1400,14896
1400,14619
1400,14785
1400,14765
1400,14831
1400,14741
1400,14696
1400,14851
1400,14797
1400,14896
1400,14924
1400,14733
1400,15158
1400,14777
1400,14747
1400,14644
1400,14691
1400,14819
1400,14757
1400,14632
1400,14749
1400,14697
1400,14618
1400,14795
1400,14857
1400,15051
1400,14780
1400,14883
1400,14880
1400,14633
1400,14654
1400,14746
1400,14761
1400,14616
1400,14843
1400,14883
1400,14833
1400,14553
1400,14986
1400,14865
1400,14609
1400,14844
1400,14705
1400,14781
1400,14726
1400,14757
1400,14766
1400,14692
1400,14678
1400,14780
1400,14738
1400,14775
1400,14642
1400,14620
1400,14668
1400,14666
1400,14940
1400,14857
1400,14789
1400,14757
1400,14821
1400,14673
1400,14688
1400,14658
1400,14692
1400,14778
1400,14580
1400,14703
1400,14829
1400,14553
1400,14743
1400,14622
1400,14828
1400,14740
1400,14710
1400,14569
1400,14791
1400,14884
1400,14870
1400,14874
1400,14730
1400,14875
1400,14785
1400,14950
1400,14722
1400,14740
1400,14704
1400,14676
1400,14890
1400,14547
1400,14816
1400,14801
1400,14946
1400,14794
1400,14672
1400,14630
1400,14687
1400,14551
1400,14775
1400,14816
1400,14931
1400,14782
1400,14700
1400,14812
1400,14843
1400,14848
1400,14758
1400,14784
1400,14925
1400,14759
1400,14838
1400,14782
1400,14673
1400,14801
1400,14828
1400,14788
1400,14832
1400,14657
1400,14707
1400,14451
1400,14801
1400,14889
1400,14774
1400,14909
1400,14762
1400,14741
1400,14682
1400,14580
1400,14756
1400,14793
1400,14708
1400,14958
1400,14723
1400,14912
1400,14820
1400,14641
1400,14783
1400,14799
1400,14579
1400,14706
1400,14703
1400,14933
1400,14773
1400,14873
1400,14486
1400,14891
1400,14918
1400,14675
1400,14737
1400,14799
1400,14621
1400,14560
1400,14841
1400,14784
1400,14838
1400,14704
1400,14900
1400,14886
1400,15032
1400,14768
1400,14777
1400,14774
1400,14935
1400,14861
1400,14695
1400,14886
1400,14751
1400,14616
1400,14962
1400,14676
1400,14717
1400,14825
1400,14796
1400,14863
1400,14836
1400,14847
1400,14723
1400,14643
1400,14786
1400,14878
1400,14680
1400,14980
1400,14530
1400,14599
1400,14866
1400,14759
1400,14778
1400,14851
1400,14702
1400,14977
1400,14455
1400,14702
1400,14496
1400,14772
1400,14614
1400,14744
1400,14753
1400,15165
1400,14741
1400,14838
1400,14781
1400,14712
1400,14634
1400,14628
1400,14775
1400,14746
1400,14668
1400,14792
1400,14989
1400,14630
1400,14747
1400,14779
1400,14810
1400,14946
1400,14848
1400,14735
1400,14700
1400,14791
1400,14748
1400,14692
1400,14669
1400,14960
1400,14943
1400,14556
1400,14763
1400,14749
1400,14646
1400,14764
1400,14871
1400,14682
1400,14774
1400,14970
1400,14670
1400,14749
1400,14759
1400,14940
1400,14531
1400,14714
1400,14815
1400,14870
1400,14594
1400,14923
1400,14820
1400,14811
1400,14706
1400,14790
1400,14630
1400,14831
1400,15004
1400,14804
1400,14755
1400,14920
1400,14677
1400,14872
1400,14792
1400,14760
1400,14804
1400,14748
1400,14727
1400,14785
1400,14852
1400,14768
1400,14937
1400,14818
1400,14700
1400,14680
1400,14848
1400,14579
1400,14877
1400,14701
1400,14803
1400,14845
1400,14599
1400,14864
1400,14701
1400,14791
1400,14803
1400,14603
1400,14891
1400,14895
1400,14601
1400,14716
1400,14922
1400,14667
1400,14954
1400,14883
1400,14713
1400,14848
1400,14749
1400,14761
1400,14713
1400,14742
1400,14484
1400,14854
1400,14774
1400,14678
1400,14681
1400,14990
1400,14770
1400,14957
1500,15863
1500,15806
1500,15679
1500,15458
1500,15426
1500,15613
1500,15410
1500,15518
1500,15563
1500,15560
1500,15526
1500,15658
1500,15655
1500,15709
1500,15602
1500,15635
1500,15464
1500,15708
1500,15662
1500,15489
1500,15657
1500,15696
1500,15702
1500,15455
1500,15547
1500,15563
1500,15628
1500,15706
1500,15801
1500,15626
1500,15614
1500,15612
1500,15564
1500,15582
1500,15416
1500,15516
1500,15686
1500,15604
1500,15482
1500,15640
1500,15661
1500,15848
1500,15554
1500,15710
1500,15716
1500,15378
1500,15756
1500,15607
1500,15732
1500,15684
1500,15375
1500,15422
1500,15574
1500,15621
1500,15555
1500,15520
1500,15814
1500,15486
1500,15728
1500,15751
1500,15654
1500,15543
1500,15723
1500,15659
1500,15505
1500,15486
1500,15632
1500,15708
1500,15634
1500,15543
1500,15621
1500,15334
1500,15874
1500,15361
1500,15700
1500,15600
1500,15626
1500,15592
1500,15543
1500,15731
1500,15623
1500,15562
1500,15654
1500,15637
1500,15739
1500,15437
1500,15755
1500,15641
1500,15595
1500,15568
1500,15625
1500,15743
1500,15610
1500,15586
1500,15527
1500,15675
1500,15787
1500,15920
1500,15480
1500,15629
1500,15581
1500,15790
1500,15674
1500,15849
1500,15496
1500,15630
1500,15631
1500,15671
1500,15667
1500,15469
1500,15613
1500,15809
1500,15546
1500,15407
1500,15567
1500,15531
1500,15476
1500,15513
1500,15560
1500,15584
1500,15420
1500,15616
1500,15415
1500,15636
1500,15469
1500,15628
1500,15572
1500,15582
1500,15718
1500,15664
1500,15641
1500,15615
1500,15851
1500,15527
1500,15687
1500,15609
1500,15770
1500,15359
1500,15637
1500,15528
1500,15685
1500,15783
1500,15723
1500,15513
1500,15665
1500,15606
1500,15553
1500,15744
1500,15263
1500,15637
1500,15521
1500,15460
1500,15557
1500,15729
1500,15701
1500,15621
1500,15563
1500,15553
1500,15412
1500,15497
1500,15648
1500,15596
1500,15719
1500,15640
1500,15592
1500,15498
1500,15874
1500,15690
1500,15753
1500,15491
1500,15933
1500,15674
1500,15625
1500,15696
1500,15639
1500,15552
1500,15797
1500,15971
1500,15584
1500,15751
1500,15749
1500,15306
1500,15460
1500,15532
1500,15509
1500,15617
1500,15648
1500,15735
1500,15487
1500,15616
1500,15532
1500,15666
1500,15582
1500,15596
1500,15778
1500,15642
1500,15511
1500,15721
1500,15641
1500,15583
1500,15432
1500,15635
1500,15377
1500,15721
1500,15499
1500,15711
1500,15576
1500,15497
1500,15690
1500,15667
1500,15579
1500,15582
1500,15531
1500,15801
1500,15519
1500,15390
1500,15864
1500,15602
1500,15701
1500,15606
1500,15635
1500,15663
1500,15578
1500,15550
1500,15636
1500,15334
1500,15535
1500,15580
1500,15692
1500,15680
1500,15491
1500,15299
1500,15700
1500,15559
1500,15697
1500,15711
1500,15469
1500,15570
1500,15383
1500,15455
1500,15792
1500,15688
1500,15581
1500,15602
1500,15690
1500,15621
1500,15452
1500,15488
1500,15464
1500,15873
1500,15720
1500,15640
1500,15619
1500,15649
1500,15859
1500,15504
1500,15667
1500,15719
1500,15476
1500,15710
1500,15505
1500,15549
1500,15737
1500,15704
1500,15645
1500,15578
1500,15725
1500,15707
1500,15730
1500,15748
1500,15506
1500,15686
1500,15670
1500,15734
1500,15572
1500,15648
1500,15502
1500,15511
1500,15617
1500,15612
1500,15560
1500,15682
1500,15548
1500,15688
1500,15738
1500,15653
1500,15710
1500,15634
1500,15728
1500,15524
1500,15552
1500,15514
1500,15447
1500,15651
1500,15573
1500,15592
1500,15682
1500,15537
1500,15712
1500,15623
1500,15521
1500,15536
1500,15767
1500,15641
1500,15753
1500,15568
1500,15491
1500,15741
1500,15747
1500,15550
1500,15689
1500,15455
1500,15622
1500,15467
1500,15521
1500,15604
1500,15530
1500,15797
1500,15585
1500,15732
1500,15741
1500,15502
1500,15713
1500,15613
1500,15434
1500,15696
1500,15867
1500,15708
1500,15559
1500,15711
1500,15464
1500,15575
1500,15446
1500,15825
1500,15648
1500,15696
1500,15626
1500,15456
1500,15584
1500,15894
1500,15483
1500,15527
1500,15539
1500,15751
1500,15775
1500,15614
1500,15304
1500,15597
1500,15434
1500,15544
1500,15613
1500,15606
1500,15622
1500,15546
1500,15632
1500,15770
1500,15680
1500,15685
1500,15649
1500,15537
1500,15635
1500,15563
1500,15559
1500,15554
1500,15582
1500,15497
1500,15657
1500,15911
1500,15612
1500,15787
1500,15719
1500,15546
1500,15646
1500,15760
1500,15633
1500,15709
1500,15709
1500,15523
1500,15644
1500,15593
1500,15540
1500,15378
1500,15614
1500,15462
1500,15763
1500,15557
1500,15609
1500,15501
1500,15485
1500,15656
1500,15561
1500,15823
1500,15738
1500,15674
1500,15640
1500,15707
1500,15607
1500,15574
1500,15419
1500,15643
1500,15415
1500,15746
1500,15529
1500,15639
1500,15438
1500,15786
1500,15690
1500,15664
1500,15502
1500,15690
1500,15591
1500,15338
1500,15722
1500,15515
1500,15522
1500,15714
1500,15631
1500,15418
1500,15479
1500,15600
1500,15682
1500,15506
1500,15822
1500,15628
1500,15732
1500,15751
1500,15742
1500,15587
1500,15671
1500,15466
1500,15643
1500,15611
1500,15557
1500,15629
1500,15477
1500,15629
1500,15515
1500,15651
1500,15417
1500,15612
1500,15867
1500,15649
1500,15653
1500,15750
1500,15652
1500,15589
1500,15678
1500,15498
1500,15653
1500,15621
1500,15651
1500,15610
1500,15599
1500,15385
1500,15679
1500,15745
1500,15526
1500,15546
1500,15874
1500,15444
1500,15566
1500,15647
1500,15349
1500,15691
1500,15710
1500,15277
1500,15450
1500,15410
1500,15650
1500,15535
1500,15549
1500,15618
1500,15722
1500,15490
1500,15690
1500,15659
1500,15614
1500,15638
1500,15509
1500,15711
1500,15353
1500,15642
1500,15738
1500,15724
1500,15379
1500,15538
1500,15415
1500,15726
1500,15820
1500,15487
1500,15502
1500,15749
1500,15649
1500,15581
1500,15586
1500,15746
1500,15725
1500,15709
1500,15419
1500,15785
1600,16840
1600,16743
1600,16632
1600,16527
1600,17125
1600,17122
1600,16801
1600,16702
1600,16608
1600,16735
1600,16837
1600,16715
1600,16974
1600,16862
1600,16863
1600,16664
1600,17017
1600,16650
1600,16672
1600,16739
1600,16838
1600,16754
1600,16739
1600,16694
1600,16650
1600,16981
1600,16756
1600,16743
1600,16467
1600,16767
1600,16687
1600,16848
1600,16837
1600,16766
1600,16612
1600,16774
1600,16882
1600,16791
1600,16861
1600,16719
1600,16947
1600,16952
1600,16894
1600,16677
1600,16707
1600,16732
1600,16558
1600,16786
1600,16799
1600,16920
1600,16539
1600,16882
1600,16550
1600,16849
1600,16806
1600,16767
1600,16770
1600,16806
1600,16766
1600,16782
1600,16965
1600,16679
1600,16827
1600,16871
1600,16900
1600,16850
1600,16880
1600,16882
1600,16774
1600,16702
1600,16779
1600,16916
1600,16847
1600,16812
1600,16920
1600,16832
1600,16612
1600,16737
1600,16685
1600,16825
1600,16712
1600,16782
1600,16686
1600,16676
1600,16737
1600,16868
1600,16735
1600,16830
1600,16669
1600,16604
1600,16879
1600,16611
1600,16924
1600,16799
1600,16704
1600,16903
1600,16779
1600,16964
1600,16632
1600,16765
1600,16903
1600,16643
1600,16725
1600,16907
1600,17039
1600,16593
1600,16615
1600,16790
1600,16959
1600,16889
1600,16515
1600,16914
1600,16786
1600,16974
1600,16922
1600,16882
1600,16608
1600,16904
1600,16818
1600,16541
1600,16518
1600,17039
1600,16730
1600,16803
1600,17015
1600,16712
1600,16741
1600,16966
1600,16783
1600,16730
1600,16712
1600,16904
1600,16765
1600,16812
1600,16916
1600,16642
1600,16679
1600,17003
1600,16701
1600,16705
1600,16774
1600,16744
1600,16817
1600,16805
1600,16490
1600,16732
1600,16759
1600,16850
1600,16805
1600,16704
1600,16942
1600,16695
1600,16706
1600,16790
1600,16729
1600,16782
1600,16811
1600,16889
1600,16667
1600,16792
1600,16607
1600,16780
1600,16847
1600,16618
1600,16821
1600,16937
1600,16862
1600,16857
1600,16801
1600,16822
1600,16722
1600,16766
1600,16678
1600,16745
1600,16672
1600,16620
1600,16732
1600,16821
1600,16800
1600,16748
1600,16821
1600,16982
1600,16690
1600,16901
1600,16514
1600,16981
1600,16931
1600,16856
1600,17085
1600,16880
1600,17065
1600,16927
1600,16646
1600,16864
1600,16705
1600,17073
1600,16814
1600,16718
1600,16767
1600,16512
1600,16824
1600,16872
1600,17023
1600,17010
1600,17003
1600,16916
1600,16811
1600,16891
1600,16823
1600,16912
1600,16826
1600,17056
1600,16709
1600,16683
1600,16492
1600,16889
1600,16773
1600,16607
1600,16772
1600,16900
1600,16686
1600,16885
1600,16861
1600,16631
1600,16803
1600,16864
1600,16797
1600,16820
1600,16696
1600,17003
1600,16860
1600,16576
1600,16738
1600,16910
1600,16902
1600,16691
1600,16703
1600,16883
1600,16662
1600,16787
1600,16821
1600,16881
1600,16903
1600,16751
1600,16762
1600,16794
1600,16813
1600,16907
1600,16770
1600,16774
1600,16855
1600,16847
1600,16645
1600,16823
1600,16719
1600,16778
1600,16698
1600,16808
1600,16941
1600,17013
1600,16845
1600,16832
1600,16590
1600,17206
1600,16832
1600,16814
1600,16717
1600,16751
1600,16988
1600,16741
1600,16905
1600,16812
1600,16571
1600,16771
1600,16751
1600,16786
1600,17011
1600,16633
1600,16665
1600,16733
1600,16686
1600,16805
1600,16549
1600,16627
1600,16709
1600,16974
1600,16932
1600,16885
1600,16809
1600,16713
1600,16888
1600,16703
1600,16592
1600,16578
1600,16839
1600,16999
1600,16707
1600,16579
1600,16817
1600,16959
1600,16682
1600,16911
1600,16881
1600,17079
1600,16920
1600,16800
1600,16871
1600,16618
1600,16892
1600,16615
1600,16735
1600,16800
1600,16602
1600,16855
1600,16935
1600,16945
1600,16809
1600,16813
1600,16953
1600,16795
1600,16769
1600,16733
1600,16626
1600,16878
1600,16619
1600,16830
1600,16894
1600,16893
1600,16703
1600,16636
1600,16892
1600,16742
1600,16791
1600,16929
1600,16800
1600,16699
1600,16927
1600,16929
1600,16722
1600,16761
1600,16673
1600,16852
1600,16767
1600,16881
1600,16616
1600,16691
1600,16765
1600,16809
1600,16798
1600,16691
1600,16919
1600,16675
1600,16784
1600,16758
1600,16815
1600,16978
1600,16881
1600,16877
1600,16756
1600,16872
1600,17014
1600,16719
1600,16898
1600,16722
1600,16650
1600,16830
1600,16766
1600,16522
1600,17004
1600,16747
1600,16486
1600,16906
1600,16920
1600,16627
1600,16519
1600,17075
1600,16731
1600,16830
1600,16915
1600,16783
1600,16592
1600,16859
1600,16723
1600,16548
1600,16879
1600,16828
1600,16795
1600,16723
1600,16774
1600,16614
1600,16722
1600,17019
1600,16765
1600,16844
1600,16698
1600,16595
1600,16667
1600,16871
1600,16746
1600,16924
1600,17027
1600,16804
1600,16508
1600,16768
1600,16950
1600,16950
1600,16882
1600,16787
1600,16777
1600,17126
1600,16498
1600,16925
1600,16716
1600,16985
1600,16662
1600,16675
1600,16835
1600,16766
1600,16850
1600,16821
1600,16974
1600,16712
1600,16818
1600,16787
1600,16719
1600,16782
1600,16860
1600,16670
1600,16969
1600,16889
1600,16939
1600,16890
1600,16768
1600,16858
1600,17003
1600,16854
1600,16631
1600,16789
1600,16739
1600,16554
1600,16488
1600,16977
1600,16738
1600,16803
1600,16853
1600,16703
1600,16977
1600,16701
1600,16979
1600,16990
1600,16763
1600,16662
1600,16757
1600,16976
1600,16819
1600,16785
1600,16687
1600,16586
1600,16952
1600,16728
1600,16855
1600,16715
1600,16883
1600,16893
1600,16877
1600,16735
1600,16868
1600,16813
1600,16728
1600,16862
1600,16667
1600,16740
1600,16856
1600,16829
1600,16614
1600,16763
1600,16963
1600,16863
1600,16589
1600,16807
1600,16665
1600,17109
1600,16627
1600,16618
1600,16762
1600,16862
1600,16770
1600,16847
1600,16779
1600,16914
1600,16610
1600,16739
1600,17136
1600,16694
1600,16767
1600,16774
1600,16680
1600,17023
1600,16546
1600,16899
1700,18048
1700,18254
1700,18149
1700,18066
1700,18107
1700,17944
1700,18203
1700,18161
1700,18007
1700,17984
1700,18137
1700,18194
1700,18012
1700,18152
1700,18101
1700,18307
1700,18131
1700,18219
1700,18215
1700,18035
1700,18035
1700,18171
1700,18020
1700,18002
1700,18026
1700,18202
1700,18119
1700,18196
1700,18157
1700,18302
1700,18115
1700,18132
1700,18224
1700,18216
1700,17899
1700,17908
1700,18200
1700,18207
1700,18018
1700,18180
1700,17968
1700,18035
1700,18061
1700,18235
1700,17888
1700,17942
1700,18228
1700,17985
1700,18011
1700,18222
1700,18226
1700,18201
1700,18306
1700,18048
1700,18100
1700,18038
1700,18248
1700,18171
1700,17883
1700,18145
1700,18087
1700,18061
1700,18411
1700,18072
1700,18124
1700,18301
1700,18214
1700,18207
1700,18074
1700,18101
1700,18079
1700,18209
1700,18139
1700,17926
1700,18216
1700,18297
1700,17985
1700,18123
1700,18295
1700,18156
1700,18175
1700,17990
1700,18260
1700,18068
1700,18246
1700,18242
1700,18193
1700,17973
1700,17965
1700,18280
1700,18071
1700,18192
1700,18094
1700,17967
1700,18196
1700,18017
1700,18419
1700,18254
1700,18156
1700,18087
1700,18253
1700,18100
1700,18199
1700,18257
1700,18205
1700,17970
1700,17970
1700,18068
1700,18124
1700,18014
1700,18128
1700,18109
1700,18150
1700,18289
1700,18139
1700,18155
1700,18182
1700,18032
1700,18179
1700,18140
1700,18099
1700,18039
1700,18113
1700,18262
1700,17947
1700,17991
1700,17946
1700,18193
1700,18084
1700,18056
1700,18358
1700,18197
1700,18376
1700,18095
1700,18043
1700,18161
1700,18065
1700,17989
1700,18019
1700,18204
1700,18199
1700,18030
1700,17961
1700,18075
1700,18111
1700,18010
1700,18146
1700,17945
1700,17900
1700,18101
1700,18077
1700,18296
1700,18243
1700,18093
1700,18153
1700,18252
1700,18309
1700,18361
1700,18185
1700,18256
1700,18133
1700,18304
1700,18356
1700,18283
1700,18225
1700,18159
1700,18050
1700,17989
1700,18102
1700,18024
1700,18133
1700,18263
1700,18056
1700,18385
1700,17991
1700,17999
1700,17989
1700,18215
1700,17977
1700,17982
1700,18003
1700,18237
1700,18198
1700,18270
1700,18197
1700,18267
1700,17967
1700,18148
1700,17958
1700,18204
1700,18156
1700,17849
1700,18069
1700,17951
1700,18169
1700,18133
1700,18112
1700,18197
1700,18216
1700,17995
1700,18063
1700,18227
1700,17930
1700,18028
1700,17953
1700,18100
1700,18029
1700,18262
1700,18085
1700,18207
1700,18120
1700,18308
1700,18069
1700,17942
1700,18100
1700,17964
1700,18113
1700,18233
1700,18002
1700,18188
1700,18050
1700,18143
1700,18156
1700,18168
1700,18162
1700,17856
1700,18058
1700,18298
1700,18047
1700,18090
1700,18084
1700,18146
1700,18212
1700,18039
1700,18168
1700,18073
1700,18086
1700,17966
1700,18250
1700,18209
1700,18331
1700,17866
1700,18237
1700,18330
1700,18240
1700,18132
1700,18226
1700,18377
1700,18013
1700,18021
1700,18278
1700,18259
1700,18251
1700,18137
1700,18212
1700,18516
1700,18231
1700,18045
1700,18133
1700,18304
1700,18322
1700,18189
1700,18247
1700,18301
1700,18034
1700,18367
1700,18038
1700,18228
1700,18022
1700,18293
1700,18014
1700,18052
1700,18200
1700,17891
1700,18108
1700,18161
1700,18286
1700,17960
1700,18182
1700,18287
1700,18156
1700,18238
1700,18290
1700,18013
1700,18366
1700,17982
1700,18203
1700,18170
1700,18263
1700,18070
1700,18321
1700,18053
1700,18254
1700,18021
1700,18129
1700,17994
1700,17971
1700,18067
1700,17971
1700,18261
1700,17936
1700,18023
1700,18195
1700,18067
1700,18111
1700,18094
1700,18197
1700,17979
1700,17785
1700,18016
1700,18005
1700,17965
1700,18211
1700,18118
1700,18178
1700,18043
1700,18128
1700,17964
1700,18263
1700,18210
1700,18238
1700,18240
1700,17988
1700,18056
1700,18126
1700,18079
1700,18142
1700,18118
1700,18016
1700,18181
1700,17932
1700,18253
1700,18267
1700,18150
1700,18212
1700,18074
1700,18237
1700,18146
1700,18153
1700,18295
1700,17928
1700,18096
1700,18086
1700,18291
1700,18229
1700,18175
1700,18040
1700,17798
1700,18317
1700,18070
1700,18044
1700,18046
1700,18215
1700,18272
1700,18075
1700,18193
1700,18071
1700,17980
1700,18217
1700,18058
1700,18053
1700,17970
1700,18093
1700,18028
1700,18226
1700,17997
1700,18203
1700,18312
1700,18334
1700,18158
1700,17906
1700,18088
1700,18320
1700,18008
1700,18279
1700,18109
1700,18175
1700,18116
1700,18056
1700,18140
1700,18286
1700,18013
1700,18156
1700,18170
1700,18068
1700,18029
1700,18194
1700,18187
1700,18141
1700,18222
1700,18167
1700,18069
1700,18101
1700,18132
1700,18172
1700,18053
1700,18258
1700,18088
1700,18486
1700,18036
1700,18190
1700,18172
1700,18095
1700,18349
1700,17934
1700,18162
1700,18225
1700,17996
1700,18112
1700,18145
1700,18066
1700,17881
1700,18007
1700,18269
1700,18191
1700,18304
1700,18145
1700,18205
1700,18272
1700,18426
1700,18246
1700,18128
1700,17976
1700,18144
1700,18101
1700,17909
1700,18296
1700,18050
1700,17960
1700,18358
1700,18206
1700,18157
1700,18014
1700,18085
1700,18022
1700,18210
1700,18222
1700,18087
1700,18106
1700,18531
1700,18160
1700,18289
1700,18203
1700,17886
1700,18097
1700,18199
1700,18119
1700,18219
1700,18056
1700,18237
1700,17920
1700,18000
1700,18289
1700,18298
1700,18197
1700,18012
1700,18229
1700,18379
1700,18237
1700,18202
1700,18131
1700,18098
1700,18142
1700,18192
1700,18009
1700,18116
1700,18067
1700,18005
1700,18300
1700,18143
1700,18251
1700,18394
1700,18184
1700,18163
1700,18011
1700,18075
1700,18141
1700,18484
1700,18209
1700,18422
1700,18031
1700,18223
1700,17881
1700,18101
1700,18016
1700,18087
1700,18068
1700,18428
1700,18313
1700,18148
1700,18140
1700,18120
1700,18148
1700,17908
1700,18257
1700,18222
1700,18280
1700,18027
1700,18338
1700,18226
1800,19462
1800,19491
1800,19213
1800,19439
1800,19398
1800,19395
1800,19418
1800,19580
1800,19507
1800,19322
1800,19194
1800,19475
1800,19588
1800,19565
1800,19493
1800,19437
1800,19454
1800,19608
1800,19484
1800,19454
1800,19343
1800,19452
1800,19394
1800,19220
1800,19326
1800,19389
1800,19546
1800,19391
1800,19439
1800,19502
1800,19420
1800,19645
1800,19531
1800,19561
1800,19401
1800,19486
1800,19586
1800,19537
1800,19416
1800,19622
1800,19539
1800,19546
1800,19408
1800,19588
1800,19370
1800,19473
1800,19480
1800,19454
1800,19580
1800,19304
1800,19582
1800,19433
1800,19577
1800,19507
1800,19393
1800,19633
1800,19656
1800,19441
1800,19449
1800,19461
1800,19250
1800,19433
1800,19459
1800,19414
1800,19478
1800,19612
1800,19536
1800,19450
1800,19350
1800,19287
1800,19524
1800,19618
1800,19308
1800,19397
1800,19587
1800,19492
1800,19445
1800,19343
1800,19333
1800,19427
1800,19425
1800,19566
1800,19354
1800,19505
1800,19673
1800,19741
1800,19453
1800,19276
1800,19766
1800,19471
1800,19572
1800,19335
1800,19651
1800,19542
1800,19416
1800,19595
