n,iters
600,988868
600,1012430
600,599082
600,728400
600,661019
600,707911
600,1382496
600,1095770
600,1092163
600,1007703
600,758260
600,956086
600,979023
600,1009860
600,676674
600,1179850
600,777643
600,935964
600,766642
600,901668
600,628643
600,756677
600,860278
600,898669
600,1022069
600,836354
600,686156
600,750869
600,856303
600,785170
600,990238
600,869219
600,984852
600,1181657
600,1411490
600,945993
600,811331
600,661146
600,1030089
600,917698
600,910807
600,902465
600,999517
600,2550607
600,859182
600,903539
600,2149689
600,794576
600,11001262
600,730886
600,878709
600,957968
600,669871
600,802477
600,860893
600,1249678
600,863594
600,865675
600,577600
600,1133088
600,908206
600,1646889
600,1092192
600,843838
600,935956
600,831605
600,1078801
600,1033455
600,990573
600,784031
600,698045
600,765358
600,749009
600,771806
600,841253
600,1109412
600,772005
600,732996
600,800129
600,982715
600,854010
600,918173
600,645336
600,822957
600,1058211
600,853014
600,1779266
600,751329
600,738421
600,958574
600,948452
600,761911
600,804536
600,1211227
600,781057
600,730082
600,1260423
600,1120307
600,930759
600,1462781
600,1008670
600,1642045
600,2848534
600,777283
600,859790
600,1184330
600,4491975
600,959608
600,998634
600,1426652
600,1855967
600,802508
600,1245953
600,1618119
600,806686
600,912841
600,764628
600,815064
600,732532
600,885453
600,662827
600,1224295
600,1108718
600,1391070
600,671147
600,858232
600,1538413
600,725657
600,671941
600,885150
600,1266721
600,723190
600,1124224
600,813053
600,764223
600,24281881
600,1306550
600,1055636
600,799948
600,685846
600,974628
600,772527
600,943840
600,619665
600,779657
600,712148
600,2563703
600,901782
600,46767152
600,864268
600,866084
600,1257149
600,700436
600,1118799
600,842147
600,873204
600,971137
600,837979
600,655127
600,989212
600,1272485
600,941117
600,634094
600,852493
600,945605
600,713751
600,721764
600,796545
600,1257075
600,705994
600,729200
600,696699
600,912334
600,862412
600,965146
600,763631
600,6928640
600,2079714
600,636174
600,2575959
600,623972
600,629409
600,825673
600,904194
600,873685
600,702231
600,762643
600,687457
600,772599
600,617066
600,960046
600,957241
600,701057
600,836575
600,1096095
600,749662
600,633098
600,924919
600,808418
600,808164
600,608594
600,835897
600,853412
600,1095430
600,944922
600,1010808
600,1080904
600,1047855
600,866128
600,1061914
600,1310109
600,604598
600,894944
600,1028777
600,778223
600,1146529
600,766067
600,1480726
600,1047855
600,829928
600,955563
600,699805
600,935736
600,768976
600,895975
600,1011136
600,866714
600,713696
600,843835
600,870029
600,646124
600,886602
700,1109438
700,919736
700,1476040
700,1360610
700,1360067
700,1795804
700,982762
700,3463511
700,1136742
700,880190
700,963865
700,1435447
700,1164665
700,1464218
700,2649673
700,1497510
700,1287181
700,1001652
700,2230974
700,1403346
700,1604031
700,1089796
700,1203748
700,1886960
700,1541113
700,1834987
700,1508229
700,1032836
700,1290778
700,1493594
700,1087247
700,7729854
700,2700233
700,1424759
700,974464
700,1014410
700,924323
700,1926957
700,1082941
700,1542768
700,1476864
700,1400602
700,1344963
700,1315804
700,1221991
700,1234248
700,929308
700,1263079
700,1121970
700,1083588
700,1559815
700,1140697
700,1539597
700,1299467
700,1019253
700,1330746
700,1341524
700,1551362
700,1228948
700,1330647
700,2055002
700,908005
700,1037964
700,1284427
700,1232515
700,1359366
700,970469
700,1069556
700,860165
700,1676807
700,1276997
700,1196307
700,1676340
700,2253827
700,1298062
700,2289601
700,1961236
700,2253463
700,1453503
700,889958
700,2080106
700,1059368
700,1270843
700,2067292
700,1258628
700,1207656
700,4091885
700,1184699
700,2629994
700,2508875
700,1274822
700,1202991
700,985865
700,2233743
700,1289038
700,36259095
700,1230743
700,1587164
700,1010175
700,1131875
700,1487921
700,1180416
700,1201458
700,1580878
700,1753355
700,957554
700,1150348
700,872257
700,1847075
700,1801141
700,1013108
700,965657
700,1279289
700,996075
700,1914726
700,1225063
700,1003373
700,922884
700,1196057
700,992525
700,2760606
700,1468035
700,1125253
700,1057105
700,1005920
700,861272
700,2220407
700,1371333
700,1057913
700,1433248
700,1014439
700,896865
700,901326
700,1835852
700,1669831
700,2163695
700,1192911
700,1417369
700,1078743
700,1496605
700,1101113
700,1120122
700,1642497
700,1458373
700,2249194
700,2018450
700,1565644
700,1608886
700,959541
700,1064974
700,1498308
700,1490306
700,995099
700,1032368
700,2116410
700,1262308
700,1334114
700,1081066
700,2885551
700,1636907
700,1040242
700,1262881
700,1600027
700,1217807
700,1197936
700,1231715
700,958902
700,1199151
700,991921
700,1084691
700,1086056
700,1453147
700,1770216
700,1539956
700,968507
700,1517252
700,1920376
700,2636786
700,1034925
700,1377960
700,1337461
700,1110352
700,975240
700,2621420
700,1047642
700,1285840
700,1162973
700,925863
700,872002
700,1629051
700,978832
700,1342713
700,1395300
700,972362
700,978339
700,1199916
700,1142969
700,1151291
700,931838
700,1268581
700,1449105
700,1133798
700,1100162
700,868469
700,1459202
700,886464
700,1178938
700,1042548
700,1098308
700,1670579
700,1569646
700,1097633
700,1170255
700,1036064
700,1345721
700,1088320
700,1632329
700,939405
700,1116895
700,1955744
700,1237834
700,1114270
700,4393885
700,3565444
700,1276102
700,1248576
700,1945817
700,952758
700,849233
700,1288763
700,954151
700,898930
700,1191919
700,1216468
700,934897
700,938278
700,1298110
700,891398
700,1304944
700,1446145
700,1296195
700,1192489
700,994682
700,3728596
700,1023785
700,1311506
700,1378589
700,1152887
700,1514921
700,1197386
700,998012
700,1072443
700,966901
700,1124632
700,1118861
700,2174616
700,913909
700,1212979
700,1028696
700,901658
700,2086502
700,3549935
700,1398883
700,3135109
700,1421455
700,1548165
700,1468078
700,1321430
700,1363157
700,1438722
700,1132481
700,998448
700,833754
700,1235070
700,1275564
700,1041623
700,1148782
700,1523774
700,1432365
700,1246781
700,1517448
700,1343213
700,1153635
700,1153702
700,1078208
700,2831922
700,1200439
700,1176943
700,1024000
700,1021525
700,941336
700,981757
700,2939700
700,1139966
700,1656978
700,1222679
700,1098675
700,1197446
700,1294196
700,1170237
700,1163887
700,1224622
700,926931
700,1059600
700,1005790
700,1587672
700,1457300
700,2238000
700,885586
700,1371366
700,1565800
700,15268658
700,1176617
700,1076072
700,1493470
700,1263596
700,774236
700,1339636
700,1499907
700,989618
700,1408653
700,1690304
700,923233
700,1056734
700,1257278
700,1300223
700,992842
700,885760
700,1158459
700,997457
700,1035000
700,890280
700,1334081
700,897553
700,1066766
700,1043271
700,1061726
700,13092896
700,1374155
700,1395496
700,1150261
700,1095350
700,1212869
700,1846069
700,5862581
700,1293990
700,1195424
700,1040025
700,978837
700,1114191
700,2838542
700,1866178
700,1296998
700,3218085
700,1096714
700,876573
700,1697474
700,925865
700,2614955
700,1063478
700,1293532
700,1325155
700,1178987
700,917011
700,1127076
700,1324767
700,6031257
700,1846130
700,2343271
700,1146932
700,2293308
700,899239
700,1266404
700,1231282
700,2601497
700,1219473
700,1148450
700,1454758
700,1289777
700,986413
700,1983274
700,1016425
700,1053989
700,1470956
700,1071728
700,1046056
700,1280064
700,1585950
700,1213839
700,1153338
700,1259775
700,1159397
700,1143631
700,1876436
700,950229
700,1215277
700,1824222
700,2004827
700,1162258
700,1132876
700,1561540
700,1014315
700,1462090
700,1208555
700,1060684
700,1192205
700,1884942
700,837508
700,990440
700,935164
700,1440722
700,1463629
700,1098424
700,1286248
700,1071725
700,1011461
700,1085067
700,1073247
700,40923687
700,1023670
700,1580926
700,1202206
700,1232103
700,1203412
700,1676317
700,934744
700,1193900
700,1480796
700,871981
700,1196741
700,1192600
700,1090986
700,1415350
700,2500853
700,879958
700,1567983
700,1086502
700,1167034
700,1084473
700,1792984
700,1214317
700,1899901
700,1049575
700,1020562
700,902317
700,901635
700,1464059
700,1121626
700,2309491
700,892325
700,1428907
700,1769058
700,1478793
700,1421445
700,1224581
700,1043424
700,1147854
700,972703
700,1370795
700,891736
700,2122609
700,1255977
700,1048839
700,1123947
700,1014928
700,1105618
700,1381434
700,1577707
700,2753468
700,1207177
700,862929
700,1027540
700,933373
700,1064844
700,1925372
700,1671150
700,1208243
700,2798869
700,1183452
700,1255103
700,6107320
700,1050536
700,1406764
700,1022581
700,2632272
700,1219377
700,1429754
700,1074215
700,1420344
700,1201534
700,1020592
700,1512352
700,6030009
700,1014148
700,896766
700,922744
700,1622800
700,1186599
700,1225425
700,1155029
800,1787548
800,1435077
800,1476029
800,2045911
800,1677938
800,2349776
800,1570405
800,1892841
800,2362908
800,81155771
800,1684664
800,1627063
800,2052772
800,1527464
800,1811569
800,2505177
800,2220543
800,1298774
800,1984412
800,5017476
800,1398503
800,1230691
800,2298520
800,1661747
800,1588305
800,1705866
800,1397342
800,1433558
800,3850884
800,1330022
800,2275401
800,5227196
800,1247677
800,1264826
800,1588196
800,2275519
800,1077860
800,1935874
800,1771209
800,1516535
800,2557420
800,1979246
800,2251107
800,1654023
800,4859971
800,1192682
800,1930958
800,1614696
800,1802819
800,1436512
800,2001589
800,1027209
800,1607514
800,1884679
800,1242834
800,1267012
800,1159516
800,1550268
800,1862808
800,1348945
800,1810331
800,1893576
800,1528617
800,1976290
800,2014557
800,1740553
800,1819634
800,1235673
800,1701140
800,1160781
800,1515452
800,1424864
800,1366520
800,1178044
800,1892722
800,1539286
800,1837216
800,2279352
800,4002461
800,1640794
800,1259177
800,2387411
800,4481261
800,1362419
800,1969480
800,1473250
800,1857806
800,7580639
800,1440226
800,2484410
800,2094182
800,1204561
800,1617065
800,1387871
800,2010246
800,1793035
800,4177112
800,1282350
800,1607828
800,1462347
800,1421801
800,2084429
800,1317021
800,1953461
800,1134401
800,1381141
800,1604232
800,2050788
800,4674308
800,1626334
800,2013780
800,2510603
800,1684085
800,1652171
800,2127831
800,3454823
800,1553454
800,1076806
800,1636559
800,1341873
800,1071570
800,4528808
800,17674546
800,1946104
800,2172503
800,1500281
800,1864265
800,3442438
800,1445836
800,1597339
800,2714767
800,1226707
800,1643727
800,1156446
800,5400016
800,1704641
800,1324469
800,1250601
800,1374062
800,2155975
800,1215594
800,1233689
800,1345579
800,1649104
800,7977035
800,1622906
800,1356953
800,1623940
800,1260862
800,2781100
800,1921141
800,1530332
800,1165378
800,2093344
800,2574473
800,1367454
800,3321815
800,1982555
800,1434527
800,1619198
800,1312710
800,6573721
800,1395808
800,1438142
800,1371497
800,1290547
800,1235129
800,1398671
800,1636030
800,1766603
800,1227390
800,1234209
800,1490125
800,1298730
800,1513728
800,1285000
800,1485817
800,1241826
800,1284261
800,1828853
800,1452961
800,1758034
800,1654797
800,2039327
800,1929476
800,1793432
800,1935582
800,4659791
800,1633254
800,2111632
800,1624697
800,2612865
800,14868777
800,1892265
800,4915174
800,1399323
800,1444429
800,1303141
800,1136416687
800,2246642
800,1312169
800,1640265
800,1166648
800,1548040
800,1640752
800,1503599
800,2999726
800,1708971
800,1895763
800,1348827
800,1686003
800,1254123
800,1636493
800,1187167
800,1543573
800,1580415
800,1372691
800,2186504
800,3167257
800,1623376
800,1772782
800,1498767
800,2542187
800,1494172
800,1628537
800,10305532
800,1786686
800,1126005
800,1525875
800,1520650
800,1388124
800,1131312
800,1537740
800,1490013
800,3702852
800,1378787
800,2087141
800,4439057
800,2261878
800,3760055
800,1986840
800,1540133
800,2407405
800,5504835
800,1302473
800,1401149
800,1963578
800,2082081
800,1221010
800,1730311
800,1416299
800,1215263
800,1442868
800,2433074
800,1987750
800,1431190
800,1654748
800,1915096
800,1273162
800,1424467
800,2357808
800,2323583
800,1165096
800,1104877
800,2171562
800,1947896
800,1392867
800,1702457
800,1174322
800,1118540
800,1697966
800,1849429
800,1629441
800,1536161
800,3425754
800,1381117
800,2340997
800,1402918
800,2215982
800,1450328
800,1405718
800,1171581
800,1286302
800,2745213
800,2024562
800,4069586
800,1336403
800,4536752
800,1541830
800,2333148
800,1994874
800,3240822
800,1808734
800,1251059
800,2128705
800,2156275
800,2188202
800,2701781
800,1410617
800,1551489
800,1331695
800,1653224
800,4012393
800,10118555
800,1403136
800,2846721
800,1620458
800,1896774
800,1238429
800,1465620
800,3599732
800,1418717
800,1681439
800,1327507
800,1340368
800,2115680
800,1811343
800,1239940
800,1284075
800,1420788
800,1422091
800,1381427
800,1588701
800,1603858
800,2729144
800,1301585
800,3578698
800,1516036
800,1650553
800,1255897
800,1314193
800,1684474
800,1224934
800,1826336
800,1449898
800,2045173
800,1616819
800,1305746
800,1159872
800,1555106
800,1663370
800,1524681
800,1370659
800,2053814
800,1790891
800,4134919
800,2668591
800,1293990
800,2034586
800,1484912
800,1940688
800,5261063
800,1237252
800,1128339
800,1390546
800,1563415
800,3606555
800,1211333
800,3298846
800,1493586
800,1357402
800,1339216
800,1270393
800,1465646
800,1423292
800,1588637
800,1244130
800,1042012
800,1945502
800,1280899
800,1150371
800,1911319
800,1210901
800,1899496
800,1905956
800,3013430
800,4220576
800,1823446
800,1438351
800,1593087
800,1496352
800,2116907
800,1425523
800,1534483
800,1181097
800,1604276
800,1483887
800,1537154
800,3302533
800,1303665
800,1404840
800,1522329
800,1286715
800,1690864
800,2214753
800,2715555
800,1155300
800,1423110
800,1417917
800,9655705
800,2764998
800,1384662
800,1045765
800,1722097
800,1740173
800,1659962
800,2345158
800,1380192
800,1401798
800,1504540
800,1867110
800,2306019
800,1649241
800,1680839
800,1517589
800,2447490
800,1237300
800,1960753
800,5358524
800,2393158
800,3290362
800,1571882
800,8832779
800,1209233
800,1750911
800,1251629
800,1173421
800,1550392
800,1106705
800,2113943
800,1697738
800,3120023
800,1375461
800,2220356
800,1165443
800,1556070
800,2224083
800,2007588
800,1666007
800,1325170
800,1392278
800,1414632
800,1992527
800,1580172
800,1319778
800,1944114
800,1851578
800,1475550
800,1473026
800,2741059
800,1413716
800,1504082
800,1395750
800,1200249
800,1128451
800,1742879
800,3046800
800,1859230
800,1587992
800,2263891
800,1129825
800,1117268
800,1923697
800,1506026
800,1488136
800,1257102
800,1661756
800,1326620
800,1496157
800,4871304
800,1876689
800,5245395
800,1385423
800,1505584
800,2090982
800,1298330
800,3153494
800,1584430
800,1343170
800,1330547
800,2013602
800,1658504
800,1906659
800,1494360
800,1674573
800,4653307
800,1761909
800,1437693
800,3716214
800,1346573
800,3079189
800,1373902
800,1136519
800,2206373
800,1038775
800,8050145
800,2932746
800,1258266
800,1404110
800,1833621
900,2116038
900,1913039
900,1419240
900,1897294
900,2082909
900,2171204
900,1626021
900,1623557
900,2555909
900,2675834
900,1980176
900,2473321
900,2504453
900,3146262
900,2333818
900,2025603
900,5717188
900,3109330
900,1847043
900,4268514
900,2019661
900,6623145
900,2048963
900,1995796
900,1386167
900,1516405
900,3225082
900,1845905
900,1604703
900,2127861
900,2066345
900,4194545
900,1866575
900,1765841
900,2077299
900,3108198
900,20567147
900,2114847
900,6765184
900,6135135
900,1588227
900,2170699
900,1667294
900,1929546
900,1829030
900,1901310
900,2031142
900,3372153
900,4052757
900,2904314
900,1634319
900,2175536
900,3066880
900,1756522
900,1719447
900,1913381
900,1345960
900,1940772
900,1995236
900,2859803
900,1879576
900,3284428
900,2110151
900,1919836
900,1663520
900,5208754
900,3398577
900,2091560
900,1704324
900,2533017
900,1401848
900,1439986
900,12902826
900,12075324
900,2243350
900,1790572
900,2584697
900,2199719
900,1857775
900,2264845
900,4217198
900,1611508
900,2061225
900,1616924
900,1799001
900,3069929
900,1705129
900,1705953
900,2991811
900,3870932
900,1694156
900,1922527
900,2248027
900,1746384
900,3202729
900,4383788
900,2035151
900,2059914
900,1698930
900,8581051
900,2629978
900,1445656
900,2677627
900,1733063
900,2601907
900,1256782
900,1876486
900,1814776
900,1562265
900,2170256
900,1389855
900,1962552
900,2387713
900,2890019
900,2467411
900,2023203
900,1530735
900,1981334
900,1855895
900,1926657
900,18075775
900,1825804
900,2179229
900,1736778
900,2381300
900,2651223
900,1926516
900,2025130
900,2949910
900,2615505
900,1855922
900,2079229
900,1772895
900,1448925
900,3471703
900,2268238
900,2533665
900,1696926
900,7111538
900,4571581
900,1458444
900,1698871
900,5577459
900,1487261
900,1959036
900,1370697
900,1518257
900,4476778
900,2768458
900,2350127
900,2190946
900,1987252
900,1996908
900,4414834
900,2110271
900,4541111
900,3163864
900,2472463
900,1988940
900,1327505
900,1958915
900,2736597
900,1396320
900,5735734
900,1749358
900,16739883
900,3976480
900,1916884
900,2391035
900,8448282
900,4651335
900,2025834
900,1706835
900,2142269
900,2305994
900,16800576
900,1526580
900,2402336
900,2570481
900,2343827
900,1943301
900,6344135
900,2714771
900,2037310
900,2101484
900,2762479
900,3649904
900,1976706
900,2209272
900,2083460
900,1970624
900,1864427
900,1369223
900,1985076
900,1802102
900,1609806
900,1633356
900,2387712
900,1757812
900,2631119
900,1754079
900,2496341
900,1708583
900,2450541
900,1993099
900,1688317
900,1740090
900,1783749
900,2163018
900,1490588
900,2147763
900,1581509
900,1808597
900,1895680
900,2804640
900,1815423
900,1964387
900,3899791
900,1895736
900,1868005
900,1859558
900,2119591
900,1583007
900,2250432
900,1875914
900,1553463
900,2132788
900,1719629
900,2997992
900,2282652
900,3818153
900,2327813
900,2951712
900,1711936
900,2356435
900,1724561
900,4443767
900,1700096
900,1980580
900,2379794
900,2017059
900,2013851
900,2014416
900,1990737
900,1614887
900,1484311
900,1976883
900,1430819
900,2369567
900,2508162
900,3846793
900,2398461
900,1919791
900,1642222
900,3257179
900,2276970
900,1986763
900,3034208
900,1444414
900,2113130
900,3771722
900,1984423
900,2678188
900,2826806
900,3790402
900,105757715
900,1936176
900,1645780
900,2719086
900,3318788
900,2121785
900,2004075
900,1797583
900,8214455
900,1969863
900,2014747
900,2469939
900,2040715
900,1919727
900,2412034
900,4088382
900,1619364
900,1690480
900,2315924
900,1504829
900,1683276
900,1924961
900,2584691
900,2211584
900,1690399
900,6939231
900,2095143
900,2455792
900,1523503
900,2350558
900,2286637
900,1932992
900,2696293
900,3392266
900,1394079
900,1769329
900,1910727
900,2429170
900,2123013
900,3530143
900,1853585
900,1692846
900,1688750
900,2226962
900,2057072
900,1854207
900,1730412
900,1866543
900,2863959
900,1939929
900,1925693
900,1403895
900,2417986
900,2263987
900,1763818
900,1772890
900,1639392
900,2820220
900,1893538
900,2107086
900,2108850
900,2675879
900,1847008
900,1671408
900,1802035
900,1762548
900,4410797
900,2640818
900,1657466
900,7555838
900,2033266
900,1975478
900,1818175
900,2073158
900,1951953
900,2618216
900,1651704
900,4420885
900,1723613
900,4976072
900,2005842
900,1590013
900,1754119
900,2550891
900,1930184
900,1774697
900,3906714
900,1760483
900,2292100
900,2084035
900,2550429
900,3202759
900,1552627
900,2059621
900,1608717
900,1553433
900,2345430
900,3094285
900,1675647
900,2333203
900,1531988
900,1744440
900,1658549
900,2480463
900,8307023
900,2584596
900,1710037
900,1508637
900,3546721
900,5066696
900,1858520
900,17092075
900,2059813
900,1743606
900,1704377
900,3234755
900,1274485
900,1809312
900,1428395
900,1640662
900,2020576
900,2156443
900,1654265
900,2005175
900,1543086
900,2526558
900,1925937
900,5372790
900,2386646
900,1619964
900,3483650
900,2567492
900,6972273
900,1565091
900,1647689
900,3260724
900,2359590
900,2927743
900,1911779
900,1894677
900,1615174
900,2623718
900,2652961
900,3237978
900,1759459
900,1642380
900,1817040
900,1924847
900,1641642
900,1474260
900,2722403
900,2154372
900,2583910
900,2743027
900,5757993
900,1536873
900,4006473
900,1893232
900,2008925
900,2505556
900,1977581
900,1446687
900,1372548
900,2270999
900,1727400
900,1447655
900,2506650
900,5911154
900,2787085
900,9336928
900,2350618
900,2509169
900,1793859
900,3225064
900,1892164
900,4409177
900,1530827
900,2109229
900,4598545
900,1808289
900,3284426
900,2158144
900,1342887
900,3047700
900,2465144
900,1725760
900,1616666
900,1848510
900,3343098
900,2589296
900,1925115
900,1438571
900,1620059
900,2316249
900,2188187
900,2260998
900,1655055
900,2243286
900,5845673
900,2198266
900,2404235
900,2412584
900,2779043
900,1882904
900,1580787
900,4571767
900,1933615
900,1863635
900,3117532
900,1998002
900,1578170
900,1867629
900,2047839
900,2347748
900,3055052
900,1794652
900,1607902
900,1994209
900,2218910
900,1774918
900,7883770
900,1650969
900,2554081
900,3225007
900,2408873
900,1799428
900,2694584
900,3661223
900,1518335
900,3108356
900,82120155
900,1739025
900,1927283
900,2025690
900,4071606
1000,2759925
1000,2606436
1000,2106450
1000,2876482
1000,2345876
1000,1660675
1000,1879950
1000,8125514
1000,1583963
1000,7730352
1000,3729495
1000,2632262
1000,2144375
1000,8243348
1000,4021224
1000,3754347
1000,2758551
1000,2308702
1000,10816795
1000,2396670
1000,2795468
1000,2321519
1000,2367187
1000,2220068
1000,3061012
1000,2966665
1000,2081025
1000,5082280
1000,2949152
1000,2798975
1000,4683641
1000,6018837
1000,3294636
1000,2165264
1000,2676150
1000,11749167
1000,2799574
1000,3237149
1000,1814464
1000,1760928
1000,2499188
1000,3026588
1000,2233255
1000,3564489
1000,2038036
1000,1934498
1000,4019419
1000,3318750
1000,3103037
1000,3410127
1000,3510325
1000,2255854
1000,3856604
1000,2078002
1000,2504762
1000,2350520
1000,2931511
1000,2004418
1000,3400763
1000,2767320
1000,2054261
1000,1884873
1000,3895383
1000,2280645
1000,10023548
1000,2434872
1000,2392240
1000,2032474
1000,1646881
1000,3421578
1000,3268590
1000,1632199
1000,1561520
1000,3106329
1000,2008774
1000,1694248
1000,4657566
1000,1803187
1000,3447093
1000,2771220
1000,3122813
1000,3583095
1000,1998163
1000,2381805
1000,2164286
1000,2229055
1000,4415131
1000,5749521
1000,2244622
1000,1835297
1000,2414317
1000,2164696
1000,25320653
1000,2375548
1000,1897969
1000,2041793
1000,5886918
1000,2041980
1000,3121842
1000,3879052
1000,2468813
1000,3523778
1000,1872402
1000,1924918
1000,2655543
1000,3234215
1000,2835203
1000,2929970
1000,2430989
1000,2342301
1000,3006515
1000,2157820
1000,3045292
1000,1998416
1000,3754815
1000,25567869
1000,7291200
1000,3289224
1000,1934002
1000,2220433
1000,3480928
1000,17886668
1000,2433038
1000,3289065
1000,2000954
1000,2102790
1000,1926839
1000,3887744
1000,2167169
1000,2060421
1000,3025581
1000,1923115
1000,2369309
1000,1995032
1000,4214133
1000,3065982
1000,2820161
1000,2062206
1000,3097340
1000,1930261
1000,2359453
1000,1973415
1000,3036043
1000,2094054
1000,1873351
1000,2516394
1000,1720991
1000,1851360
1000,2021596
1000,3706965
1000,5425597
1000,3150694
1000,2293950
1000,1908145
1000,3407077
1000,3785165
1000,2486944
1000,3748379
1000,3340762
1000,8396316
1000,2304053
1000,3509767
1000,3843944
1000,2644846
1000,1543285
1000,2852546
1000,2525962
1000,2309041
1000,2173670
1000,2620200
1000,3258433
1000,4875176
1000,2168754
1000,5006133
1000,2151980
1000,6288097
1000,2876627
1000,2979902
1000,1888757
1000,2009228
1000,2684846
1000,5468916
1000,5183558
1000,1927984
1000,4667703
1000,2183335
1000,3955070
1000,2325864
1000,1622783
1000,2406850
1000,3902001
1000,2643914
1000,2526041
1000,1963704
1000,1837695
1000,2331989
1000,2507300
1000,1887961
1000,2427681
1000,1945118
1000,2260829
1000,3108965
1000,2592225
1000,2875618
1000,3325864
1000,2041264
1000,1991703
1000,3001278
1000,3184852
1000,2647785
1000,2604899
1000,3220279
1000,2290659
1000,2616387
1000,2829365
1000,2473209
1000,2162385
1000,2648337
1000,4556377
1000,2325514
1000,1948468
1000,2951188
1000,1954284
1000,3896451
1000,3118377
1000,2264571
1000,1584982
1000,2037383
1000,2250869
1000,2066619
1000,2254486
1000,8982163
1000,2394234
1000,22061124
1000,2335295
1000,3485478
1000,1941072
1000,2170020
1000,3147910
1000,1955643
1000,2411563
1000,2751072
1000,4302928
1000,3465628
1000,2863192
1000,2013126
1000,2846151
1000,3597728
1000,2376785
1000,1922943
1000,2565856
1000,2151360
1000,4621769
1000,2218574
1000,4884087
1000,3348600
1000,2600212
1000,2388558
1000,2642159
1000,4390102
1000,25606203
1000,2373351
1000,2722752
1000,3138855
1000,1974788
1000,2019440
1000,2118768
1000,2304592
1000,5211941
1000,2454995
1000,4163932
1000,2430807
1000,3328191
1000,4642907
1000,2309546
1000,3232641
1000,2763893
1000,2333803
1000,1848158
1000,1746193
1000,2700959
1000,2064023
1000,3864083
1000,3270057
1000,3576451
1000,2278212
1000,2262830
1000,2010835
1000,3397692
1000,2979877
1000,1879798
1000,2636571
1000,2619410
1000,2776765
1000,2293402
1000,2164475
1000,3987058
1000,2660831
1000,2108844
1000,2437977
1000,4305571
1000,1864882
1000,5606522
1000,3197452
1000,2629156
1000,3132245
1000,2993185
1000,6875843
1000,1850735
1000,2108665
1000,20452615
1000,4559808
1000,2719754
1000,2217026
1000,2477942
1000,2227229
1000,1926834
1000,1940482
1000,2176469
1000,2093594
1000,2331109
1000,33468332
1000,6792738
1000,3327904
1000,1854565
1000,4206100
1000,2171956
1000,2361954
1000,2563314
1000,4721098
1000,3379748
1000,3732671
1000,3314221
1000,1992160
1000,2238352
1000,3193653
1000,3327609
1000,5903734
1000,2489504
1000,2607797
1000,3404766
1000,2645232
1000,2007894
1000,15118919
1000,1848076
1000,2005433
1000,2621298
1000,1771569
1000,6956155
1000,2060535
1000,2528009
1000,2607065
1000,3024826
1000,2357131
1000,4692210
1000,2430988
1000,1954281
1000,2755800
1000,2180904
1000,3576463
1000,2398329
1000,1695911
1000,1828873
1000,1881026
1000,3424830
1000,2375228
1000,7806592
1000,2867750
1000,2037724
1000,2307689
1000,3345733
1000,3763040
1000,2076819
1000,1971520
1000,3100371
1000,1894673
1000,1927609
1000,4790713
1000,2105854
1000,2521011
1000,3034432
1000,2760909
1000,2406048
1000,2464500
1000,2131010
1000,2450110
1000,8124942
1000,2200926
1000,2558026
1000,3454409
1000,3648054
1000,1894174
1000,2203267
1000,1959678
1000,2604549
1000,2708450
1000,2314311
1000,3131834
1000,1887618
1000,1572255
1000,3270568
1000,3023105
1000,3042370
1000,1745721
1000,2054335
1000,3801557
1000,3440072
1000,2243271
1000,2095302
1000,3654839
1000,5457688
1000,3935121
1000,2399266
1000,2590127
1000,3881811
1000,3426685
1000,16064115
1000,2078127
1000,2063580
1000,3132149
1000,1919757
1000,4321415
1000,6751805
1000,5393314
1000,7708133
1000,2371230
1000,2131132
1000,5032466
1000,2038287
1000,2756030
1000,3516812
1000,5244375
1000,2751766
1000,3568283
1000,3027115
1000,2270539
1000,1668282
1000,3445949
1000,2688784
1000,3527782
1000,1788180
1000,2133268
1000,2423066
1000,2287087
1000,4540535
1000,2411626
1000,3290245
1000,2013705
1000,2797228
1000,2049659
1000,3904377
1000,2109337
1000,2072142
1000,4933775
1000,4459111
1000,2746790
1000,1960802
1000,2532076
1000,2131960
1000,2144062
1000,2312011
1000,2270000
1000,2193356
1000,1995381
1000,2006361
1000,2829196
1000,2093173
1000,2497908
1000,1641687
1000,2036092
1000,3082317
1000,2762571
1000,2194218
1000,2474141
1000,2508732
1000,4076893
1000,11614893
1000,2799990
1000,2649358
1000,3741748
1000,2047569
1000,2245389
1000,4846333
1000,2412759
1000,2471841
1000,2296318
1000,2245875
1000,2267381
1000,2838359
1000,2991509
1000,1752269
1000,5075491
1000,3110160
1000,3021207
1000,2662569
1000,2097269
1000,1854363
1000,2585155
1000,4118532
1000,2658440
